entity_id,sku,type_id,attribute_set_id,created_at,updated_at,a_la_une,am_allow_open_amount,am_available_for_wrapping,am_email_template,am_giftcard_code_image,am_giftcard_code_set,am_giftcard_fee_enable,am_giftcard_fee_type,am_giftcard_fee_value,am_giftcard_lifetime,am_giftcard_prices,am_giftcard_type,am_giftcard_usage,am_offer_item_condition,am_open_amount_max,am_open_amount_min,am_shipping_type,amasty_conf_flipper_image,amasty_conf_matrix,amasty_preorder_cart_label,amasty_preorder_note,amrolepermissions_owner,amtoolkit_canonical,amtoolkit_robots,amxnotif_hide_alert,best_seller,capacity,category_ids,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout,custom_layout_update,custom_layout_update_file,custom_stock_status,description,diameter,dimension,en_promo,format,gallery,gender_product,gift_message_available,has_options,hide_quote_buy_button,image,image_label,links_exist,links_purchased_separately,links_title,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,mgs_brand,minimal_price,mptablerate_shipping_group,msrp,msrp_display_actual_price_type,mwishlist_sku,name,news_from_date,news_to_date,old_id,options_container,page_layout,pattern,price,price_type,price_view,quantity_and_stock_status,quickorder_sku,required_options,rma_allowed,samples_title,shipment_type,short_description,simple_preselect,size,sku,sku_type,sm_degree_height,sm_degree_index,sm_degree_path,sm_degree_width,sm_featured,sm_hoverimage,sm_sizechart,small_image,small_image_label,special_from_date,special_price,special_to_date,status,swatch_image,tax_class_id,techno_ref,thickness,thumb_ar_image,thumb_degree_image,thumbnail,thumbnail_label,tier_price,trending,type,updated_at,url_key,url_path,visibility,weight,weight_type
2662,1140592178,simple,23,"2021-04-18 15:35:27","2026-01-21 14:28:10",0,,0,,,,,,,,,,,1,,,0,,,,,0,,0,0,0,,,,,DE,,,,,,,,,"<ul style=""list-style-type: disc;"">
 <li>STABILO woody 3in1 est le parfait compagnon créatif des enfants et le meilleur allié des parents.</li>
 <li>Lavable, ce crayon tout-terrain transforme n'importe quelle surface en terrain de jeu artistique : papier, carton, vitre, tableau blanc ou noir, plastique...</li>
 <li>Il s'efface d'un coup de chiffon ! Riche en pigments, 8 fois plus qu'un crayon standard, son pouvoir couvrant est exceptionnel même sur supports sombres. Crayon de couleur, aquarelle et crayon gras : STABILO woody 3in1 permet des effets multiples.</li>
 <li>Sa forme ronde et épaisse est parfaite pour les petites mains, et sa mine XXL de 10 mm est incassable.</li>
 <li>Idéal pour utilisation sur papiers foncés, bois de haute qualité (cèdre), écrit sur presque tous les supports (verre, bois, plastique...), mine douce très pigmentée pour des couleurs intenses, il est aussi lavable !!!</li>
 </ul>
 
 <iframe width=""729"" height=""410"" src=""https://www.youtube.com/embed/dDUmP7MCkO0?list=PL64fdW4VSAkqbVOCK_xXFMwxIW-nvd3MV"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",,,,,,,0,,0,/c/r/crayons-couleurs-woody-3in1-de-6-couleurs-avec-taille-crayons-stabilo-ref-8806-2-0.jpg,"CRAYONS COULEURS WOODY 3IN1 DE 6 COULEURS AVEC TAILLE CRAYONS ""STABILO"" REF: 8806-2",,,,,,"Woody 3in1 est le parfait compagnon créatif des enfants. Lavable et tout-terrain, transforme n'importe quelle surface en terrain de jeu artistique.","CRAYONS,COULEURS,WOODY,3IN1,6,COULEURS,AVEC,TAILLE,CRAYONS,STABILO,8806-2","CRAYONS COULEURS WOODY 3IN1 DE 6 COULEURS AVEC TAILLE CRAYONS ""STABILO"" REF: 8806-2",398,,,,0,,"CRAYONS COULEURS WOODY 3IN1 DE 6 COULEURS AVEC TAILLE CRAYONS ""STABILO"" REF: 8806-2",,,,container2,,,3850.000000,,,1,,,1,,,"Woody 3in1 est le parfait compagnon créatif des enfants. Lavable et tout-terrain, transforme n'importe quelle surface en terrain de jeu artistique.",,,,,,,,,,,,/c/r/crayons-couleurs-woody-3in1-de-6-couleurs-avec-taille-crayons-stabilo-ref-8806-2-0.jpg,"CRAYONS COULEURS WOODY 3IN1 DE 6 COULEURS AVEC TAILLE CRAYONS ""STABILO"" REF: 8806-2",,,,1,/c/r/crayons-couleurs-woody-3in1-de-6-couleurs-avec-taille-crayons-stabilo-ref-8806-2-0.jpg,2,8806-2,,,,/c/r/crayons-couleurs-woody-3in1-de-6-couleurs-avec-taille-crayons-stabilo-ref-8806-2-0.jpg,"CRAYONS COULEURS WOODY 3IN1 DE 6 COULEURS AVEC TAILLE CRAYONS ""STABILO"" REF: 8806-2",,0,,,crayons-couleurs-woody-3in1-de-6-couleurs-avec-taille-crayons-stabilo-ref-8806-2,,4,112.000000,
2663,111824297,simple,23,"2021-04-18 15:35:27","2026-01-21 14:28:10",0,,0,,,,,,,,,,,1,,,,/c/r/crayons-couleurs-de-12-couleurs-trio-avec-taille-crayons-stabilo-ref-203-2-12-0.jpg,,,,0,,default,0,0,,,,,CZ,,,,,,,,,"<p>Un grand artiste se cache peut-être derrière chaque enfant !!!</p>
 <p>Les crayons de couleur STABILO Trio sont conçus pour aider les enfants à exprimer toute leur créativité en couleur : leur forme triangulaire assure une meilleure prise en main et évite à la main de se crisper même après de longues séances de coloriage. Dotés d’une mine de diamètre 4,2 mm, ces crayons de couleur sont parfaits pour dessiner et colorier.</p>",,,,,,,0,,0,/c/r/crayons-couleurs-de-12-couleurs-trio-avec-taille-crayons-stabilo-ref-203-2-12-0.jpg,"CRAYONS COULEURS DE 12 COULEURS TRIO AVEC TAILLE CRAYONS ""STABILO"" REF: 203/2-12",,,,,,"STABILO Trio est un crayon de couleur au corps triangulaire, idéal pour un apprentissage du coloriage sans contraintes, avec une mine large et souple.","CRAYONS,COULEURS,12,COULEURS,TRIO,AVEC,TAILLE,CRAYONS,STABILO,2032-12","CRAYONS COULEURS DE 12 COULEURS TRIO AVEC TAILLE CRAYONS ""STABILO"" REF: 203/2-12",398,,,,0,,"CRAYONS COULEURS DE 12 COULEURS TRIO AVEC TAILLE CRAYONS ""STABILO"" REF: 203/2-12",,,,container2,,,1400.000000,,,1,,,1,,,"STABILO Trio est un crayon de couleur au corps triangulaire, idéal pour un apprentissage du coloriage sans contraintes, avec une mine large et souple.",,,111824297,,,,,,0,/c/r/crayons-couleurs-de-12-couleurs-trio-avec-taille-crayons-stabilo-ref-203-2-12-0.jpg,,/c/r/crayons-couleurs-de-12-couleurs-trio-avec-taille-crayons-stabilo-ref-203-2-12-0.jpg,"CRAYONS COULEURS DE 12 COULEURS TRIO AVEC TAILLE CRAYONS ""STABILO"" REF: 203/2-12",,,,1,/c/r/crayons-couleurs-de-12-couleurs-trio-avec-taille-crayons-stabilo-ref-203-2-12-0.jpg,2,203/2-12,,no_selection,no_selection,/c/r/crayons-couleurs-de-12-couleurs-trio-avec-taille-crayons-stabilo-ref-203-2-12-0.jpg,"CRAYONS COULEURS DE 12 COULEURS TRIO AVEC TAILLE CRAYONS ""STABILO"" REF: 203/2-12",,0,,,crayons-couleurs-de-12-couleurs-trio-avec-taille-crayons-stabilo-ref-203-2-12,,4,118.000000,
2664,1355004,simple,23,"2021-04-18 15:35:27","2026-01-21 14:28:10",0,,0,,,,,,,,,,,1,,,,/f/e/feutre-en-pochette-de-12-couleurs-stabilo-ref-280-12-01.png,,,,0,,default,0,0,,,,,CZ,,,,,,,,,"<p><strong>STABILO power</strong> assure une application généreuse des couleurs. Il est idéal pour les enfants qui oublient parfois de remettre les capuchons, grâce à sa capacité de rester sans capuchon jusqu’à huit semaines sans se dessécher !</p>
 <ul>
 <li>Ils sont par conséquent la solution idéale pour l’exigence d’une salle de jeu</li>
 <li>Il possède une pointe medium qui résiste à une forte pression afin de maximiser sa durée de vie.</li>
 <li>Les encres sont lavables, ce qui est rassurant.</li>
 <li>Les artistes en herbe adoreront utiliser ces feutres à pointe-fibre de mille et une façons créatives.</li>
 </ul>",,,,,,,0,,0,/f/e/feutre-en-pochette-de-12-couleurs-stabilo-ref-280-12-01.png,"FEUTRE EN POCHETTE DE 12 COULEURS ""STABILO"" REF: 280/12-01",,,,,,"STABILO power est le feutre pointe moyenne de référence pour les enfants. Pratique, l'encre est lavable ! Il peut rester ouvert 8 semaines sans sécher","FEUTRE,EN,POCHETTE,12,COULEURS,STABILO,28012-01","FEUTRE EN POCHETTE DE 12 COULEURS ""STABILO"" REF: 280/12-01",398,,,,0,,"FEUTRE EN POCHETTE DE 12 COULEURS ""STABILO"" REF: 280/12-01",,,,container2,,,1050.000000,,,1,,,1,,,"<p><strong>STABILO power</strong> est le feutre pointe moyenne de référence pour les enfants. Pratique, l'encre est lavable ! <strong>Il peut rester ouvert 8 semaines sans sécher</strong>.</p>",,,,,,,,,0,/f/e/feutre-en-pochette-de-12-couleurs-stabilo-ref-280-12-01.png,,/f/e/feutre-en-pochette-de-12-couleurs-stabilo-ref-280-12-01.png,"FEUTRE EN POCHETTE DE 12 COULEURS ""STABILO"" REF: 280/12-01",,,,1,/f/e/feutre-en-pochette-de-12-couleurs-stabilo-ref-280-12-01.png,2,280/12-01,,/f/e/feutre-en-pochette-de-12-couleurs-stabilo-ref-280-12-01.png,/f/e/feutre-en-pochette-de-12-couleurs-stabilo-ref-280-12-01.png,/f/e/feutre-en-pochette-de-12-couleurs-stabilo-ref-280-12-01.png,"FEUTRE EN POCHETTE DE 12 COULEURS ""STABILO"" REF: 280/12-01",,1,,,feutre-en-pochette-de-12-couleurs-stabilo-ref-280-12-01,,4,10339.000000,
2665,111824298,simple,23,"2021-04-18 15:35:27","2026-01-21 14:28:10",0,,,,,,,,,,,,,,,,,,,,,,,,,0,414,,,,DE,,,,,,,,,"STABILO Pen 68 est parfait pour tous les créatifs : des enfants qui dessinent aux artistes les plus exigeants, en passant par les amateurs de nouvelles tendances créatives (DIY, esquisses, croquis, sketchnotes, handlettering), chacun y trouvera son compte ! Sa palette de coloris intenses vous permettra de mettre vos inspirations sur papier, tout en créant des combinaisons de couleurs étonnantes et variées. Le saviez-vous ? Pen 68 existe aussi avec des encres métallisées - Pen 68 metallic - et une pointe pinceau - Pen 68 brush.
 
 Disponible en 47 couleurs !
 PIGMENTS : des colorants de choix garantissent des couleurs remarquablement intenses et éclatantes.
 QUALITÉ : une pointe moyenne ogive robuste qui ne s'écrase pas.
 INODORE : une encre inodore à base d'eau qui ne transparaît pas sur la feuille suivante et qui ne dissout pas l'encre des marqueurs permanents.
 PRATIQUE : il peut rester ouvert jusqu'à 24 heures sans sécher - remettre le capuchon, le feutre se régénère.
 BIEN VU : un feutre partiellement aquarellable pour des effets créatifs multiples.
 LARGEUR DU TRACÉ : 1,0 mm - pointe moyenne.
 Fabriqué en Allemagne.",,,,,,,0,,,/f/e/feutre-pen-68-en-pochette-de-10-couleurs-stabilo-ref-6810-pl.jpg,"FEUTRE PEN 68 EN POCHETTE DE 10 COULEURS ""STABILO"" REF: 6810/PL",,,,,,"Pen 68 est un feutre pointe moyenne pour dessin de haute qualité. Son encre à base d'eau qui convient aux jeunes artistes et aux professionnels.","FEUTRE,PEN,68,EN,POCHETTE,10,COULEURS,STABILO,6810PL","FEUTRE PEN 68 EN POCHETTE DE 10 COULEURS ""STABILO"" REF: 6810/PL",398,,,,0,,"FEUTRE PEN 68 EN POCHETTE DE 10 COULEURS ""STABILO"" REF: 6810/PL",,,,container2,,,1600.000000,,,1,,,1,,,"Pen 68 est un feutre pointe moyenne pour dessin de haute qualité à encre à base d'eau qui convient aux jeunes artistes et aux professionnels.",,,111824298,,,,,,,,,/f/e/feutre-pen-68-en-pochette-de-10-couleurs-stabilo-ref-6810-pl.jpg,"FEUTRE PEN 68 EN POCHETTE DE 10 COULEURS ""STABILO"" REF: 6810/PL",,,,1,/f/e/feutre-pen-68-en-pochette-de-10-couleurs-stabilo-ref-6810-pl.jpg,2,6810/PL,,,,/f/e/feutre-pen-68-en-pochette-de-10-couleurs-stabilo-ref-6810-pl.jpg,"FEUTRE PEN 68 EN POCHETTE DE 10 COULEURS ""STABILO"" REF: 6810/PL",,0,,,feutre-pen-68-en-pochette-de-10-couleurs-stabilo-ref-6810-pl,,4,71.500000,
2666,1140618521,simple,23,"2021-04-18 15:35:27","2026-01-21 14:28:10",0,,0,,,,,,,,,,,1,,,0,/f/e/feutre-pen-68-de-06-couleurs-metalise-stabilo-ref-6806-8-32.png,,,,0,,default,0,0,411,,,,DE,,,,,,,,,"Feutre métallisé à l'excellent pouvoir couvrant pour des effets brillants sur les papiers foncés, le carton, le métal, l'alu et autres surfaces lisses
 Pointe moyenne ogive robuste; tracé 1, 4 mm
 Tracé immédiat sans amorces; excellente résistance à la lumière et aux salissures
 Encre sans odeur, à base d'eau à stocker à l'horizontal pour une durée de vie optimale
 Boite Réutilisable, en métal, avec les 8 couleurs de Pen 68 metallic.
 
 STABILO Pen 68 Metallic est un feutre de dessin métallisé de très haute qualité. Idéal pour des créations brillantes et festives (cartes, menus, lettering, journal personnel, Bullet journal). son encre riche en pigments et à l'excellent pouvoir couvrant permet de réaliser des effets métallisés lumineux et résistants à la lumière, tout particulièrement sur les papiers foncés, mais également sur le carton, le métal et autres surfaces lisses. Sa pointe moyenne ogive permet un tracé de 1, 4 mm. Utilisation immédiate, sans Amorces et sans secouer le feutre. Pour une qualité optimale, ce produit doit être conservé à l'horizontal.",,,,,,,0,,0,/f/e/feutre-pen-68-de-06-couleurs-metalise-stabilo-ref-6806-8-32.png,"FEUTRE PEN 68 DE 06 COULEURS METALISE ""STABILO"" REF: 6806/8-32",,,,,,"Les couleurs de STABILO Pen 68 metallic apportent une touche de brillance à vos idées créatives.","FEUTRE,PEN,68,06,COULEURS,METALISE,STABILO,68068-32","FEUTRE PEN 68 DE 06 COULEURS METALISE ""STABILO"" REF: 6806/8-32",398,,,,0,,"FEUTRE PEN 68 METALLIC BOITE EN METAL DE 6 PCS ""STABILO"" REF:6806/8-32",,,,container2,,,2500.000000,,,1,,,1,,,"Feutre métallisé STABILO Pen 68 metallic en Boîte métallique - feutres pointe moyenne à tracé de 1,4 mm - Coloris assortis (avec attache)",,,,,,,,,0,/f/e/feutre-pen-68-de-06-couleurs-metalise-stabilo-ref-6806-8-32.png,,/f/e/feutre-pen-68-de-06-couleurs-metalise-stabilo-ref-6806-8-32.png,"FEUTRE PEN 68 DE 06 COULEURS METALISE ""STABILO"" REF: 6806/8-32",,,,1,/f/e/feutre-pen-68-de-06-couleurs-metalise-stabilo-ref-6806-8-32.png,2,6806/8-32,,/f/e/feutre-pen-68-de-06-couleurs-metalise-stabilo-ref-6806-8-32.png,/f/e/feutre-pen-68-de-06-couleurs-metalise-stabilo-ref-6806-8-32.png,/f/e/feutre-pen-68-de-06-couleurs-metalise-stabilo-ref-6806-8-32.png,"FEUTRE PEN 68 DE 06 COULEURS METALISE ""STABILO"" REF: 6806/8-32",,0,,,feutre-pen-68-de-06-couleurs-metalise-stabilo-ref-6806-8-32,,4,0.101000,
2667,111824301,simple,23,"2021-04-18 15:35:27","2026-01-21 14:28:10",,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,DE,,,,,,,,,"<ul>
 <li>Une forme ergonomique et des imprimés ethniques de tendance</li>
 <li>Une pointe de haute performance pour une excellente qualité d'écriture</li>
 <li>Largeur de tracé de 0.45 mm</li>
 </ul>",,,,,,,0,,,/s/t/stylo-roller-stabilos-move-festival-spirit-stabilo-ref-3894-12-2-0.jpg,"STYLO ROLLER STABILO'S MOVE FESTIVAL SPIRIT ""STABILO"" REF: 3894/12-2",,,,,,"Stylo roller corail à encre liquide","STYLO,ROLLER,STABILO'S,MOVE,FESTIVAL,SPIRIT,STABILO,389412-2","STYLO ROLLER STABILO'S MOVE FESTIVAL SPIRIT ""STABILO"" REF: 3894/12-2",398,,,,0,,"STYLO ROLLER STABILO'S MOVE FESTIVAL SPIRIT ""STABILO"" REF: 3894/12-2",,,,container2,,,995.000000,,,1,,,,,,"Stylo roller corail à encre liquide",,,111824301,,,,,,,,,/s/t/stylo-roller-stabilos-move-festival-spirit-stabilo-ref-3894-12-2-0.jpg,"STYLO ROLLER STABILO'S MOVE FESTIVAL SPIRIT ""STABILO"" REF: 3894/12-2",,,,1,/s/t/stylo-roller-stabilos-move-festival-spirit-stabilo-ref-3894-12-2-0.jpg,2,3894/12-2,,,,/s/t/stylo-roller-stabilos-move-festival-spirit-stabilo-ref-3894-12-2-0.jpg,"STYLO ROLLER STABILO'S MOVE FESTIVAL SPIRIT ""STABILO"" REF: 3894/12-2",,0,,,stylo-roller-stabilo-s-move-festival-spirit-stabilo-ref-3894-12-2,,4,18.000000,
2668,111824291,simple,23,"2021-04-18 15:35:27","2026-01-21 14:28:10",0,,0,,,,,,,,,,,1,,,,,,,,0,,default,0,0,,,,,DE,,,,,,,,,"<p>Aussi bien pour son design que pour pour sa technologie, le surligneur STABILO BOSS ORIGINAL est unique. Né en 1971, il est aujourd'hui prisé par des millions de personnes à travers le monde. Et ce depuis plusieurs générations.</p>
 <p>Disponible en 9 couleurs fluo, son encre à base d'eau bénéficie de la technologie exclusive développée par STABILO : il peut rester ouvert 4 heures sans sécher. Elle assure également une résistance intense à la lumière sur tous les papiers.</p>
 <p>Et n'oubliez pas, il est rechargeable : économique et écologique !</p>
 
 <iframe width=""729"" height=""410"" src=""https://www.youtube.com/embed/Xslxfd0WtRg?list=PL64fdW4VSAkqbVOCK_xXFMwxIW-nvd3MV"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",,,,,,,0,,0,/s/u/surligneur-boss-boite-de-4-couleurs-big-box-stabilo-ref-7004-3-0.jpg,"SURLIGNEUR BOSS BOITE DE 4 COULEURS BIG BOX ""STABILO"" REF: 7004-3",,,,,,"STABILO BOSS ORIGINAL est le surligneur incontournable pour se concentrer sur les informations essentielles, il peut même rester ouvert 4 heures sans sécher.","SURLIGNEUR,BOSS,BOITE,4,COULEURS,BIG,BOX,STABILO,7004-3","SURLIGNEUR BOSS BOITE DE 4 COULEURS BIG BOX ""STABILO"" REF: 7004-3",398,,,,0,,"SURLIGNEUR BOSS BOITE DE 4 COULEURS BIG BOX ""STABILO"" REF: 7004-3",,,,container2,,,1360.000000,,,1,,,1,,,"STABILO BOSS ORIGINAL est le surligneur incontournable pour se concentrer sur les informations essentielles, il peut même rester ouvert 4 heures sans sécher.",,,111824291,,,,,,0,,,/s/u/surligneur-boss-boite-de-4-couleurs-big-box-stabilo-ref-7004-3-0.jpg,"SURLIGNEUR BOSS BOITE DE 4 COULEURS BIG BOX ""STABILO"" REF: 7004-3",,,,1,/s/u/surligneur-boss-boite-de-4-couleurs-big-box-stabilo-ref-7004-3-0.jpg,2,7004-3,,,,/s/u/surligneur-boss-boite-de-4-couleurs-big-box-stabilo-ref-7004-3-0.jpg,"SURLIGNEUR BOSS BOITE DE 4 COULEURS BIG BOX ""STABILO"" REF: 7004-3",,0,,,surligneur-boss-boite-de-4-couleurs-big-box-stabilo-ref-7004-3,,4,111.000000,
2669,1140592163,simple,23,"2021-04-18 15:35:27","2026-01-21 14:28:10",,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,DE,,,,,,,,,"<p>Disponible en 5 couleurs, STABILO NEON est un surligneur unique en forme de tube. Grâce à son corps souple, la prise en main est plus agréable que jamais.</p>
 <p>Le surligneur STABILO NEON sort de l'ordinaire. Avec son corps souple en forme de tube, le moins que l'on puisse dire c'est qu'il ne manque pas de style ! Avec lui, difficile de passer inaperçu. Au delà de son style unique, son design assure un confort d'utilisation inédit.</p>
 <p>Grâce à la technologie anti-dessèchement développé par STABILO, il peut rester ouvert 4 heures sans se dessécher. Jaune, vert, orange, rose et lilas : il est disponible en cinq couleurs fluo. Le plus compliqué sera de ne pas vous le faire piquer !</p>
 
 <iframe width=""729"" height=""410"" src=""https://www.youtube.com/embed/Xslxfd0WtRg?list=PL64fdW4VSAkqbVOCK_xXFMwxIW-nvd3MV"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",,,,,,,0,,,/s/u/surligneur-neon-filet-de-04-couleurs-stabilo-ref-72-4-1-0.jpg,"SURLIGNEUR NEON FILET DE 04 COULEURS ""STABILO"" REF: 72/4-1",,,,,,"Disponible en 5 couleurs, STABILO NEON est un surligneur unique en forme de tube.","SURLIGNEUR,NEON,FILET,04,COULEURS,STABILO,724-1","SURLIGNEUR NEON FILET DE 04 COULEURS ""STABILO"" REF: 72/4-1",398,,,,0,,"SURLIGNEUR NEON FILET DE 04 COULEURS ""STABILO"" REF: 72/4-1",,,,container2,,,750.000000,,,1,,,,,,"Disponible en 5 couleurs, STABILO NEON est un surligneur unique en forme de tube.",,,,,,,,,,,,/s/u/surligneur-neon-filet-de-04-couleurs-stabilo-ref-72-4-1-0.jpg,"SURLIGNEUR NEON FILET DE 04 COULEURS ""STABILO"" REF: 72/4-1",,,,1,/s/u/surligneur-neon-filet-de-04-couleurs-stabilo-ref-72-4-1-0.jpg,2,72/4-1,,,,/s/u/surligneur-neon-filet-de-04-couleurs-stabilo-ref-72-4-1-0.jpg,"SURLIGNEUR NEON FILET DE 04 COULEURS ""STABILO"" REF: 72/4-1",,0,,,surligneur-neon-filet-de-04-couleurs-stabilo-ref-72-4-1,,4,6732.000000,
2670,111824292,simple,23,"2021-04-18 15:35:27","2026-01-21 14:28:10",,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,DE,,,,,,,,,"<p>Corps fin, agraphe pratique, zone antidérapante : STABILO swing cool est un indispensable à l’école comme à l’université.</p>
 <p>Disponible en 8 couleurs brillantes, ce surligneur bénéficie de la technologie exclusive développée par STABILO : il peut rester ouvert 4 heures sans sécher. Il est aujourd'hui le surligneur de poche n°1 en Europe !</p>",,,,,,,0,,,/s/u/surligneur-swing-cool-boite-de-06-couleurs-stabilo-ref-275-06-3-0.jpg,"SURLIGNEUR SWING COOL BOITE DE 06 COULEURS ""STABILO"" REF: 275/06-3",,,,,,"Disponible en 8 couleurs, STABILO swing cool est un surligneur de poche. Comme tous les surligneurs STABILO, il peut rester ouvert 4 heures sans sécher !","SURLIGNEUR,SWING,COOL,BOITE,06,COULEURS,STABILO,27506-3","SURLIGNEUR SWING COOL BOITE DE 06 COULEURS ""STABILO"" REF: 275/06-3",398,,,,0,,"SURLIGNEUR SWING COOL BOITE DE 06 COULEURS ""STABILO"" REF: 275/06-3",,,,container2,,,2700.000000,,,1,,,,,,"Disponible en 8 couleurs, STABILO swing cool est un surligneur de poche. Comme tous les surligneurs STABILO, il peut rester ouvert 4 heures sans sécher !",,,111824292,,,,,,,,,/s/u/surligneur-swing-cool-boite-de-06-couleurs-stabilo-ref-275-06-3-0.jpg,"SURLIGNEUR SWING COOL BOITE DE 06 COULEURS ""STABILO"" REF: 275/06-3",,,,1,/s/u/surligneur-swing-cool-boite-de-06-couleurs-stabilo-ref-275-06-3-0.jpg,2,275/06-3,,,,/s/u/surligneur-swing-cool-boite-de-06-couleurs-stabilo-ref-275-06-3-0.jpg,"SURLIGNEUR SWING COOL BOITE DE 06 COULEURS ""STABILO"" REF: 275/06-3",,0,,,surligneur-swing-cool-boite-de-06-couleurs-stabilo-ref-275-06-3,,4,10463.000000,
2671,1140618552,simple,23,"2021-04-18 15:35:27","2026-01-21 14:28:10",0,,0,,,,,,,,,,,1,,,,,,,,0,,default,0,0,409,,,,DE,,,,,,,,," - Le surligneur star des fournitures scolaires : Doté d'un corps fin en format ""stylo"" , le surligneur STABILO swing cool se glisse facilement dans toutes les trousses. Grâce à son clip, il peut s'accrocher sur la couverture d'un cahier ou d'une pochette et vous suivra partout
 - TRACE FIN MULTIFONCTION : le surligneur STABILO swing cool possède une pointe biseautée offrant un tracé de 1 et 4 mm pour surligner, souligner, encadrer de façon précise. Il est idéal pour les fiches de révisions et pour mettre en valeur des petits textes. Idéal également pour ombrer, encadrer, décorer vos projets et pour vos loisirs créatifs comme le lettering, le bullet journal,...
 - TECHNOLOGIE ANTI-DESSECHEMENT : Comme tous les surligneurs STABILO, le surligneur swing cool Pastel possède une technologie anti-dessèchement qui lui permet de rester ouvert jusqu'à 4h sans sécher sans avoir à remettre le capuchon : pratique pour rester 100% concentré
 - QUALITE STABILO : le surligneur swing cool utilise une encre à base d'eau, très resistante à la lumière et qui ne traverse pas le papier
 - Pochette de 4 surligneurs swing cool Pastel: zeste de citron vert ,pétale de rose,nuage de bleu ,douceur de corail.
 
  Caractéristiques :
 - Disponible en 14 couleurs pastel.
 - INNOVATION : une technologie anti-dessèchement pour rester 100% concentré - il peut rester ouvert jusqu'à 4 heures sans sécher.
 - PRATIQUE : un corps fin avec agrafe qui se glisse partout.
 - BIEN VU : un tracé fin 1,0 - 4,0 mm idéal pour customiser ses notes ou son journal créatif et surligner de petits caractères / de petits textes.
 - Fabriqué en Allemagne.",,,,,,,0,,0,/s/u/surligneur-swing-cool-pastel-en-pochette-de-04-couleurs-stabilo-ref-275-4-08-0.jpg,"SURLIGNEUR SWING COOL PASTEL EN POCHETTE DE 04 COULEURS ""STABILO"" REF: 275/4-08",,,,,,"Disponible en 6 couleurs, STABILO swing cool Pastel Edition est un surligneur de poche avec agrafe, particulièrement adapté aux écoliers et aux étudiants.","SURLIGNEUR,SWING,COOL,PASTEL,EN,POCHETTE,04,COULEURS,STABILO,2754-08","SURLIGNEUR SWING COOL PASTEL EN POCHETTE DE 04 COULEURS ""STABILO"" REF: 275/4-08",398,,,,0,,"SURLIGNEUR SWING COOL PASTEL EN POCHETTE DE 04 COULEURS ""STABILO"" REF: 275/4-08",,,,container2,,,1100.000000,,,1,,,1,,,"Surligneur STABILO swing cool Pastel Edition - Pochette x 4 surligneurs - menthe à l'eau, soupçon de rose, brume de lilas, touche de turquoise",,,,,,,,,0,,,/s/u/surligneur-swing-cool-pastel-en-pochette-de-04-couleurs-stabilo-ref-275-4-08-0.jpg,"SURLIGNEUR SWING COOL PASTEL EN POCHETTE DE 04 COULEURS ""STABILO"" REF: 275/4-08",,,,1,/s/u/surligneur-swing-cool-pastel-en-pochette-de-04-couleurs-stabilo-ref-275-4-08-0.jpg,2,275/4-08,,,,/s/u/surligneur-swing-cool-pastel-en-pochette-de-04-couleurs-stabilo-ref-275-4-08-0.jpg,"SURLIGNEUR SWING COOL PASTEL EN POCHETTE DE 04 COULEURS ""STABILO"" REF: 275/4-08",,0,,,surligneur-swing-cool-pastel-en-pochette-de-04-couleurs-stabilo-ref-275-4-08,,4,0.054000,
