entity_id,sku,type_id,attribute_set_id,created_at,updated_at,category_ids,category_names,qty,stock_status,is_in_stock,price,special_price,url_key,name,status,visibility,name,sku,description,short_description,price,special_price,special_from_date,special_to_date,cost,weight,manufacturer,meta_title,meta_keyword,meta_description,image,small_image,thumbnail,media_gallery,old_id,tier_price,color,news_from_date,news_to_date,gallery,status,minimal_price,visibility,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,category_ids,options_container,required_options,has_options,image_label,small_image_label,thumbnail_label,created_at,updated_at,country_of_manufacture,quantity_and_stock_status,custom_layout,custom_layout_update_file,url_key,url_path,msrp,msrp_display_actual_price_type,price_type,sku_type,weight_type,price_view,shipment_type,links_purchased_separately,samples_title,links_title,links_exist,gift_message_available,swatch_image,tax_class_id,mgs_brand,pattern,format,dimension,thickness,diameter,type,capacity,a_la_une,techno_ref,trending,best_seller,gender_product,mptablerate_shipping_group,rma_allowed,en_promo,thumb_degree_image,thumb_ar_image,simple_preselect,amasty_conf_flipper_image,amasty_conf_matrix,am_giftcard_prices,am_allow_open_amount,am_open_amount_min,am_open_amount_max,am_giftcard_fee_enable,am_giftcard_fee_type,am_giftcard_fee_value,am_giftcard_type,am_giftcard_lifetime,am_email_template,am_giftcard_code_set,am_giftcard_code_image,am_available_for_wrapping,amasty_preorder_cart_label,amasty_preorder_note,custom_stock_status,hide_quote_buy_button,amrolepermissions_owner,amtoolkit_canonical,amtoolkit_robots,am_offer_item_condition,am_shipping_type,amxnotif_hide_alert,quickorder_sku,am_giftcard_usage,sm_degree_path,sm_degree_index,sm_degree_width,sm_degree_height,sm_featured,sm_sizechart,sm_hoverimage,size,mwishlist_sku
2534,1140619223,simple,23,"2021-04-18 15:34:48","2026-01-21 14:28:10","2,3,8,27,29,891,892",Categories_exported_separately,9993.0000,1,1,2450.000000,,etiquettes-blanches-paquet-de-100-f-a4-56-techno-ref-5201,"ETIQUETTES BLANCHES PAQUET DE 100 F (A4 = 56) ""TECHNO"" REF: 5201",1,4,"ETIQUETTES BLANCHES PAQUET DE 100 F (A4 = 56) ""TECHNO"" REF: 5201",,"<div data-content-type=""html"" data-appearance=""default"" data-element=""main"">Etiquette autocolonte blanche.
  Qualité européenne slovène.
  S'adapte à toutes vos imprimantes jet d'encre et laser, photocopieur, … etc.
  Format A4, 56 étiquettes.</div>","<p>Que ce soit au bureau ou à la maison, ces étiquettes adhésives répondent à tous vos besoins d'étiquetage en archivage et en classement.</p>
<p><span style=""color: #00ccff;""><strong><span style=""color: #000000;"">Pour une meilleure adaptation de vos impressions, téléchargez le fichier du lien ci-après&nbsp;:</span> </strong><span style=""text-decoration: underline; color: #ff0000;""><a style=""color: #ff0000; text-decoration: underline;"" href=""https://technostationery.com.dz/istick"" target=""_blank"" rel=""noopener""><span><strong>https://technostationery.com.dz/istick</strong></span></a></span></span></p>",2450.000000,,,,,0.947000,,"ETIQUETTES BLANCHES PAQUET DE 100 F (A4 = 56) ""TECHNO"" REF: 5201","ETIQUETTES,BLANCHES,PAQUET,100,F,A4,56,TECHNO,5201","Que ce soit au bureau ou à la maison, ces étiquettes adhésives répondent à tous vos besoins d'étiquetage en archivage et en classement.",/e/t/etiquettes-blanches-paquet-de-100-f-a4-_-56--techno-ref-5201.jpg,/e/t/etiquettes-blanches-paquet-de-100-f-a4-_-56--techno-ref-5201.jpg,/e/t/etiquettes-blanches-paquet-de-100-f-a4-_-56--techno-ref-5201.jpg,,,,,,,,1,,4,,,,,,,container2,,,"ETIQUETTES BLANCHES PAQUET DE 100 F (A4 = 56) ""TECHNO"" REF: 5201","ETIQUETTES BLANCHES PAQUET DE 100 F (A4 = 56) ""TECHNO"" REF: 5201","ETIQUETTES BLANCHES PAQUET DE 100 F (A4 = 56) ""TECHNO"" REF: 5201",,,SI,1,,,etiquettes-blanches-paquet-de-100-f-a4-56-techno-ref-5201,,,0,,,,,,,,,,0,/e/t/etiquettes-blanches-paquet-de-100-f-a4-_-56--techno-ref-5201.jpg,2,401,,,525,,,,,0,5201,0,0,,,1,,,,,,,,,,,,,,,,,,,0,,,,0,0,,default,1,0,0,,,,,,,0,,,,
2535,1140619234,simple,23,"2021-04-18 15:34:48","2026-01-21 14:28:10","2,3,8,27,29,891,892",Categories_exported_separately,9995.0000,1,1,2450.000000,,etiquettes-blanches-paquet-de-100-f-a4-40-techno-ref-5203,"ETIQUETTES BLANCHES PAQUET DE 100 F (A4 = 40) ""TECHNO"" REF: 5203",1,4,"ETIQUETTES BLANCHES PAQUET DE 100 F (A4 = 40) ""TECHNO"" REF: 5203",,"Etiquette autocolonte blanche.
  Qualité européenne slovène.
  S'adapte à toutes vos imprimantes jet d'encre et laser, photocopieur, … etc.
  Format A4, 40 étiquettes.","Que ce soit au bureau ou à la maison, ces étiquettes adhésives répondent à tous vos besoins d'étiquetage en archivage et en classement.",2450.000000,,,,,0.947000,,"ETIQUETTES BLANCHES PAQUET DE 100 F (A4 = 40) ""TECHNO"" REF: 5203","ETIQUETTES,BLANCHES,PAQUET,100,F,A4,40,TECHNO,5203","Que ce soit au bureau ou à la maison, ces étiquettes adhésives répondent à tous vos besoins d'étiquetage en archivage et en classement.",/e/t/etiquettes-blanches-paquet-de-100-f-a4-_-40--techno-ref-5203.jpg,/e/t/etiquettes-blanches-paquet-de-100-f-a4-_-40--techno-ref-5203.jpg,/e/t/etiquettes-blanches-paquet-de-100-f-a4-_-40--techno-ref-5203.jpg,,,,,,,,1,,4,,,,,,,container2,,,"ETIQUETTES BLANCHES PAQUET DE 100 F (A4 = 40) ""TECHNO"" REF: 5203","ETIQUETTES BLANCHES PAQUET DE 100 F (A4 = 40) ""TECHNO"" REF: 5203","ETIQUETTES BLANCHES PAQUET DE 100 F (A4 = 40) ""TECHNO"" REF: 5203",,,SI,1,,,etiquettes-blanches-paquet-de-100-f-a4-40-techno-ref-5203,,,0,,,,,,,,,,0,/e/t/etiquettes-blanches-paquet-de-100-f-a4-_-40--techno-ref-5203.jpg,2,401,,,526,,,,,0,5203,0,0,,,1,,,,,,,,,,,,,,,,,,,0,,,,0,,,0,1,0,0,,,,,,,,,,,
2536,107822101,simple,23,"2021-04-18 15:34:48","2026-01-21 14:28:10","2,3,888,889",Categories_exported_separately,9610.0000,1,1,25.000000,,badge-administratif-vertical-b1-55-x-85-mm-techno-ref-2389,"BADGE ADMINISTRATIF VERTICAL B1 55 x 85 MM ""TECHNO"" REF: 2389",1,4,"BADGE ADMINISTRATIF VERTICAL B1 55 x 85 MM ""TECHNO"" REF: 2389",107822101,"Matériau PVC.
  Modèle : Vertical .
  Format : 55 x 85 MM .
  Il s’adapte à tous les clips et attaches.","Convient pour les salons et d'autres événements, pour les cartes d'identités, les cartes de crédit ainsi que les cartes bancaires",25.000000,,,,,0.006000,,"BADGE ADMINISTRATIF VERTICAL B1 55 x 85 MM ""TECHNO"" REF: 2389","BADGE,ADMINISTRATIF,VERTICAL,B1,55,x,85,MM,TECHNO,2389","Convient pour les salons et d'autres événements, pour les cartes d'identités, les cartes de crédit ainsi que les cartes bancaires",/b/a/badge-administratif-vertical-b1-55-x-85-mm-techno-ref-2389.jpg,/b/a/badge-administratif-vertical-b1-55-x-85-mm-techno-ref-2389.jpg,/b/a/badge-administratif-vertical-b1-55-x-85-mm-techno-ref-2389.jpg,,,,,,,,1,,4,,,,,,,container2,,,"BADGE ADMINISTRATIF VERTICAL B1 55 x 85 MM ""TECHNO"" REF: 2389","BADGE ADMINISTRATIF VERTICAL B1 55 x 85 MM ""TECHNO"" REF: 2389","BADGE ADMINISTRATIF VERTICAL B1 55 x 85 MM ""TECHNO"" REF: 2389",,,CN,1,,,badge-administratif-vertical-b1-55-x-85-mm-techno-ref-2389,,,0,,,,,,,,,,0,/b/a/badge-administratif-vertical-b1-55-x-85-mm-techno-ref-2389.jpg,2,401,,,527,,,,,0,2389,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537,1140619225,simple,23,"2021-04-18 15:34:48","2026-01-21 14:28:10","2,3,8,27,29,891,892",Categories_exported_separately,9816.0000,1,1,2450.000000,,etiquettes-blanches-paquet-de-100-f-a4-21-techno-ref-5206,"ETIQUETTES BLANCHES PAQUET DE 100 F (A4 = 21) ""TECHNO"" REF: 5206",1,4,"ETIQUETTES BLANCHES PAQUET DE 100 F (A4 = 21) ""TECHNO"" REF: 5206",,"<div data-content-type=""html"" data-appearance=""default"" data-element=""main"">Etiquette autocolonte blanche.
  Qualité européenne slovène.
  S'adapte à toutes vos imprimantes jet d'encre et laser, photocopieur, … etc.
  Format A4, 21 étiquettes.</div>","<p>Que ce soit au bureau ou à la maison, ces étiquettes adhésives répondent à tous vos besoins d'étiquetage en archivage et en classement.</p>
<p><span style=""color: #00ccff;""><strong><span style=""color: #000000;"">Pour une meilleure adaptation de vos impressions, téléchargez le fichier du lien ci-après&nbsp;:</span> </strong><span style=""text-decoration: underline; color: #ff0000;""><a style=""color: #ff0000; text-decoration: underline;"" href=""https://technostationery.com.dz/istick"" target=""_blank"" rel=""noopener""><span><strong>https://technostationery.com.dz/istick</strong></span></a></span></span></p>",2450.000000,,,,,0.947000,,"ETIQUETTES BLANCHES PAQUET DE 100 F (A4 = 21) ""TECHNO"" REF: 5206","ETIQUETTES,BLANCHES,PAQUET,100,F,A4,21,TECHNO,5206","Que ce soit au bureau ou à la maison, ces étiquettes adhésives répondent à tous vos besoins d'étiquetage en archivage et en classement.",/e/t/etiquettes-blanches-paquet-de-100-f-a4-_-21--techno-ref-5206.jpg,/e/t/etiquettes-blanches-paquet-de-100-f-a4-_-21--techno-ref-5206.jpg,/e/t/etiquettes-blanches-paquet-de-100-f-a4-_-21--techno-ref-5206.jpg,,,,,,,,1,,4,,,,,,,container2,,,"ETIQUETTES BLANCHES PAQUET DE 100 F (A4 = 21) ""TECHNO"" REF: 5206","ETIQUETTES BLANCHES PAQUET DE 100 F (A4 = 21) ""TECHNO"" REF: 5206","ETIQUETTES BLANCHES PAQUET DE 100 F (A4 = 21) ""TECHNO"" REF: 5206",,,SI,1,,,etiquettes-blanches-paquet-de-100-f-a4-21-techno-ref-5206,,,0,,,,,,,,,,0,/e/t/etiquettes-blanches-paquet-de-100-f-a4-_-21--techno-ref-5206.jpg,2,401,,,528,,,,,0,5206,0,0,,,1,,,,,,,,,,,,,,,,,,,0,,,,0,0,,default,1,,0,,,,,,,0,,,,
2538,1140619226,simple,23,"2021-04-18 15:34:48","2026-01-21 14:28:10","2,3,8,27,29,891,892",Categories_exported_separately,9988.0000,1,1,2450.000000,,etiquettes-blanches-paquet-de-100-f-a4-18-techno-ref-5207,"ETIQUETTES BLANCHES PAQUET DE 100 F (A4 = 18) ""TECHNO"" REF: 5207",1,4,"ETIQUETTES BLANCHES PAQUET DE 100 F (A4 = 18) ""TECHNO"" REF: 5207",,"<div data-content-type=""html"" data-appearance=""default"" data-element=""main"">Etiquette autocolonte blanche.
  Qualité européenne slovène.
  S'adapte à toutes vos imprimantes jet d'encre et laser, photocopieur, … etc.
  Format A4, 18 étiquettes.</div>","<p>Que ce soit au bureau ou à la maison, ces étiquettes adhésives répondent à tous vos besoins d'étiquetage en archivage et en classement.</p>
<p><span style=""color: #00ccff;""><strong><span style=""color: #000000;"">Pour une meilleure adaptation de vos impressions, téléchargez le fichier du lien ci-après&nbsp;:</span> </strong><span style=""text-decoration: underline; color: #ff0000;""><a style=""color: #ff0000; text-decoration: underline;"" href=""https://technostationery.com.dz/istick"" target=""_blank"" rel=""noopener""><span><strong>https://technostationery.com.dz/istick</strong></span></a></span></span></p>",2450.000000,,,,,0.947000,,"ETIQUETTES BLANCHES PAQUET DE 100 F (A4 = 18) ""TECHNO"" REF: 5207","ETIQUETTES,BLANCHES,PAQUET,100,F,A4,18,TECHNO,5207","Que ce soit au bureau ou à la maison, ces étiquettes adhésives répondent à tous vos besoins d'étiquetage en archivage et en classement.",/e/t/etiquettes-blanches-paquet-de-100-f-a4-_-18--techno-ref-5207.jpg,/e/t/etiquettes-blanches-paquet-de-100-f-a4-_-18--techno-ref-5207.jpg,/e/t/etiquettes-blanches-paquet-de-100-f-a4-_-18--techno-ref-5207.jpg,,,,,,,,1,,4,,,,,,,container2,,,"ETIQUETTES BLANCHES PAQUET DE 100 F (A4 = 18) ""TECHNO"" REF: 5207","ETIQUETTES BLANCHES PAQUET DE 100 F (A4 = 18) ""TECHNO"" REF: 5207","ETIQUETTES BLANCHES PAQUET DE 100 F (A4 = 18) ""TECHNO"" REF: 5207",,,SI,1,,,etiquettes-blanches-paquet-de-100-f-a4-18-techno-ref-5207,,,0,,,,,,,,,,0,/e/t/etiquettes-blanches-paquet-de-100-f-a4-_-18--techno-ref-5207.jpg,2,401,,,529,,,,,0,5207,0,0,,,1,,,,,,,,,,,,,,,,,,,0,,,,0,0,,default,1,,0,,,,,,,0,,,,
2539,1140619232,simple,23,"2021-04-18 15:34:48","2026-01-21 14:28:10","2,3,8,27,29,891,892",Categories_exported_separately,9998.0000,1,1,2450.000000,,etiquettes-blanches-paquet-de-100-f-a4-14-techno-ref-5209,"ETIQUETTES BLANCHES PAQUET DE 100 F (A4 = 14) ""TECHNO"" REF: 5209",1,4,"ETIQUETTES BLANCHES PAQUET DE 100 F (A4 = 14) ""TECHNO"" REF: 5209",,"<div data-content-type=""html"" data-appearance=""default"" data-element=""main"">Etiquette autocolonte blanche.
  Qaulité européenne slovène.
  S'adapte à toutes vos imprimantes jet d'encre et laser, photocopieur, … etc.
  Format A4, 14 étiquettes.</div>","<p>Que ce soit au bureau ou à la maison, ces étiquettes adhésives répondent à tous vos besoins d'étiquetage en archivage et en classement.</p>
<p><span style=""color: #00ccff;""><strong><span style=""color: #000000;"">Pour une meilleure adaptation de vos impressions, téléchargez le fichier du lien ci-après&nbsp;:</span> </strong><span style=""text-decoration: underline; color: #ff0000;""><a style=""color: #ff0000; text-decoration: underline;"" href=""https://technostationery.com.dz/istick"" target=""_blank"" rel=""noopener""><span><strong>https://technostationery.com.dz/istick</strong></span></a></span></span></p>",2450.000000,,,,,0.947000,,"ETIQUETTES BLANCHES PAQUET DE 100 F (A4 = 14) ""TECHNO"" REF: 5209","ETIQUETTES,BLANCHES,PAQUET,100,F,A4,14,TECHNO,5209","Que ce soit au bureau ou à la maison, ces étiquettes adhésives répondent à tous vos besoins d'étiquetage en archivage et en classement.",/e/t/etiquettes-blanches-paquet-de-100-f-a4-_-14--techno-ref-5209.jpg,/e/t/etiquettes-blanches-paquet-de-100-f-a4-_-14--techno-ref-5209.jpg,/e/t/etiquettes-blanches-paquet-de-100-f-a4-_-14--techno-ref-5209.jpg,,,,,,,,1,,4,,,,,,,container2,,,"ETIQUETTES BLANCHES PAQUET DE 100 F (A4 = 14) ""TECHNO"" REF: 5209","ETIQUETTES BLANCHES PAQUET DE 100 F (A4 = 14) ""TECHNO"" REF: 5209","ETIQUETTES BLANCHES PAQUET DE 100 F (A4 = 14) ""TECHNO"" REF: 5209",,,SI,1,,,etiquettes-blanches-paquet-de-100-f-a4-14-techno-ref-5209,,,0,,,,,,,,,,0,/e/t/etiquettes-blanches-paquet-de-100-f-a4-_-14--techno-ref-5209.jpg,2,401,,,530,,,,,0,5209,0,0,,,1,,,,,,,,,,,,,,,,,,,0,,,,0,0,,default,1,0,0,,,,,,,0,,,,
2540,1140619221,simple,23,"2021-04-18 15:34:48","2026-01-21 14:28:10","2,3,8,27,29,891,892",Categories_exported_separately,9998.0000,1,1,2450.000000,,etiquettes-blanches-paquet-de-100-f-a4-24-techno-ref-5205,"ETIQUETTES BLANCHES PAQUET DE 100 F (A4 = 24) ""TECHNO"" REF: 5205",1,4,"ETIQUETTES BLANCHES PAQUET DE 100 F (A4 = 24) ""TECHNO"" REF: 5205",,"<div data-content-type=""html"" data-appearance=""default"" data-element=""main"">Etiquette autocolonte blanche.
  Qualité européenne slovène.
  S'adapte à toutes vos imprimantes jet d'encre et laser, photocopieur, … etc.
  Format A4, 24 étiquettes.</div>","<p>Que ce soit au bureau ou à la maison, ces étiquettes adhésives répondent à tous vos besoins d'étiquetage en archivage et en classement.</p>
<p><span style=""color: #00ccff;""><strong><span style=""color: #000000;"">Pour une meilleure adaptation de vos impressions, téléchargez le fichier du lien ci-après&nbsp;:</span> </strong><span style=""text-decoration: underline; color: #ff0000;""><a style=""color: #ff0000; text-decoration: underline;"" href=""https://technostationery.com.dz/istick"" target=""_blank"" rel=""noopener""><span><strong>https://technostationery.com.dz/istick</strong></span></a></span></span></p>",2450.000000,,,,,0.947000,,"ETIQUETTES BLANCHES PAQUET DE 100 F (A4 = 24) ""TECHNO"" REF: 5205","ETIQUETTES,BLANCHES,PAQUET,100,F,A4,24,TECHNO,5205","Que ce soit au bureau ou à la maison, ces étiquettes adhésives répondent à tous vos besoins d'étiquetage en archivage et en classement.",/e/t/etiquettes-blanches-paquet-de-100-f-a4-_-24--techno-ref-5205.jpg,/e/t/etiquettes-blanches-paquet-de-100-f-a4-_-24--techno-ref-5205.jpg,/e/t/etiquettes-blanches-paquet-de-100-f-a4-_-24--techno-ref-5205.jpg,,,,,,,,1,,4,,,,,,,container2,,,"ETIQUETTES BLANCHES PAQUET DE 100 F (A4 = 24) ""TECHNO"" REF: 5205","ETIQUETTES BLANCHES PAQUET DE 100 F (A4 = 24) ""TECHNO"" REF: 5205","ETIQUETTES BLANCHES PAQUET DE 100 F (A4 = 24) ""TECHNO"" REF: 5205",,,SI,1,,,etiquettes-blanches-paquet-de-100-f-a4-24-techno-ref-5205,,,0,,,,,,,,,,0,/e/t/etiquettes-blanches-paquet-de-100-f-a4-_-24--techno-ref-5205.jpg,2,401,,,531,,,,,0,5205,0,0,,,1,,,,,,,,,,,,,,,,,,,0,,,,0,0,,default,1,0,0,,,,,,,0,,,,
2541,1140616373,simple,23,"2021-04-18 15:34:48","2026-01-21 14:28:10","2,3,252,876",Categories_exported_separately,9999.0000,1,1,22500.000000,,vitrine-d-affichage-interieur-4xa4-68-2x51-2cm-techno-ref-5000,"VITRINE D'AFFICHAGE INTERIEUR 4xA4 68.2x51.2CM ""TECHNO"" REF: 5000",1,4,"VITRINE D'AFFICHAGE INTERIEUR 4xA4 68.2x51.2CM ""TECHNO"" REF: 5000",,"Dimentions : 68.2x51.2 cm.
  Vitrine d’affichage intérieur avec profil en aluminium anodisé fixé avec 4 coins en plastique métallisé. 
  Livré avec des vis + chevilles.
  Porte battante en matière méthacrylate (vitre en plexiglas ) , épaisseur 3 mm.
  Logo techno sur la porte 
  Fond en tôle laquée pour aimants et marqueurs effaçables à sec.
  Profondeur utile 1,8 cm
  Fermeture à clé, livrée avec 2 clés
  Format = 4 feuille x A4 Dim
  Colisage : 1 pcs dans le carton emballé avec polyester pour protection
  Destiner pour les établissements scolaire , entreprise ….","Elle convient à l'affichage scolaire, des notes de classe, aux bulletins d'informations publiques du bureau, aux photos, ...etc.",22500.000000,,,,,2.435000,,"VITRINE D'AFFICHAGE INTERIEUR 4xA4 68.2x51.2CM ""TECHNO"" REF: 5000","VITRINE,D'AFFICHAGE,INTERIEUR,4xA4,68.2x51.2CM,TECHNO,5000","Elle convient à l'affichage scolaire, des notes de classe, aux bulletins d'informations publiques du bureau, aux photos, ...etc.",/v/i/vitrine-daffichage-interieur-4xa4-68_2x51_2cm-techno-ref-5000.jpg,/v/i/vitrine-daffichage-interieur-4xa4-68_2x51_2cm-techno-ref-5000.jpg,/v/i/vitrine-daffichage-interieur-4xa4-68_2x51_2cm-techno-ref-5000.jpg,,,,,,,,1,,4,,,,,,,container2,,,"VITRINE D'AFFICHAGE INTERIEUR 4xA4 68.2x51.2CM ""TECHNO"" REF: 5000","VITRINE D'AFFICHAGE INTERIEUR 4xA4 68.2x51.2CM ""TECHNO"" REF: 5000","VITRINE D'AFFICHAGE INTERIEUR 4xA4 68.2x51.2CM ""TECHNO"" REF: 5000",,,CN,1,,,vitrine-d-affichage-interieur-4xa4-68-2x51-2cm-techno-ref-5000,,,0,,,,,,,,,,0,/v/i/vitrine-daffichage-interieur-4xa4-68_2x51_2cm-techno-ref-5000.jpg,2,401,,,532,,,,,0,5000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542,1140616372,simple,23,"2021-04-18 15:34:48","2026-01-21 14:28:10","2,3,252,876",Categories_exported_separately,9996.0000,1,1,26500.000000,,vitrine-d-affichage-interieur-6xa4-68-2x72-3cm-techno-ref-5001,"VITRINE D'AFFICHAGE INTERIEUR 6xA4 68.2x72.3CM ""TECHNO"" REF: 5001",1,4,"VITRINE D'AFFICHAGE INTERIEUR 6xA4 68.2x72.3CM ""TECHNO"" REF: 5001",,"Démentions : 68.2x72.3CM .
  Vitrine d’affichage intérieur avec profil en aluminium anodisé fixé avec 4 coins en plastique métallisé .
  Livré avec des vis + chevilles 
  Porte battante en matière méthacrylate (vitre en plexiglas ) , épaisseur 3 mm .
  Logo techno sur la porte 
  Fond en tôle laquée pour aimants et marqueurs effaçables à sec.
  Profondeur utile 1,8 cm
  Fermeture à clé, livrée avec 2 clés
  Format = 6 feuille x A4 Dim
  Colisage : 1 pcs dans le carton emballé avec polyester 
  pour protection .
  Destiner pour les établissements scolaire , entreprise ….","Elle convient à l'affichage scolaire, des notes de classe, aux bulletins d'informations publiques du bureau, aux photos, ...etc.",26500.000000,,,,,3.280000,,"VITRINE D'AFFICHAGE INTERIEUR 6xA4 68.2x72.3CM ""TECHNO"" REF: 5001","VITRINE,D'AFFICHAGE,INTERIEUR,6xA4,68.2x72.3CM,TECHNO,5001","Elle convient à l'affichage scolaire, des notes de classe, aux bulletins d'informations publiques du bureau, aux photos, ...etc.",/v/i/vitrine-daffichage-interieur-6xa4-68_2x72_3cm-techno-ref-5001.jpg,/v/i/vitrine-daffichage-interieur-6xa4-68_2x72_3cm-techno-ref-5001.jpg,/v/i/vitrine-daffichage-interieur-6xa4-68_2x72_3cm-techno-ref-5001.jpg,,,,,,,,1,,4,,,,,,,container2,,,"VITRINE D'AFFICHAGE INTERIEUR 6xA4 68.2x72.3CM ""TECHNO"" REF: 5001","VITRINE D'AFFICHAGE INTERIEUR 6xA4 68.2x72.3CM ""TECHNO"" REF: 5001","VITRINE D'AFFICHAGE INTERIEUR 6xA4 68.2x72.3CM ""TECHNO"" REF: 5001",,,CN,1,,,vitrine-d-affichage-interieur-6xa4-68-2x72-3cm-techno-ref-5001,,,0,,,,,,,,,,0,/v/i/vitrine-daffichage-interieur-6xa4-68_2x72_3cm-techno-ref-5001.jpg,2,401,,,533,,,,,0,5001,0,0,,,1,,,,,,,,,,,,,,,,,,,0,,,,0,,,0,1,0,0,,,,,,,,,,,
2543,107844901,simple,23,"2021-04-18 15:34:48","2026-01-21 14:28:10","2,3,888,889",Categories_exported_separately,9969.0000,1,1,35.000000,,badge-administratif-vertical-b2-69-x-108-mm-techno-ref-2391,"BADGE ADMINISTRATIF VERTICAL B2 69 X 108 MM ""TECHNO"" REF: 2391",1,4,"BADGE ADMINISTRATIF VERTICAL B2 69 X 108 MM ""TECHNO"" REF: 2391",107844901,"Matériau PVC.
  Modèle : Vertical .
  Format : 69 X 108 MM .
  Il s’adapte à tous les clips et attaches.","Convient pour les salons et d'autres événements, pour les cartes d'identités, les cartes de crédit ainsi que les cartes bancaires",35.000000,,,,,0.007000,,"BADGE ADMINISTRATIF VERTICAL B2 69 X 108 MM ""TECHNO"" REF: 2391","BADGE,ADMINISTRATIF,VERTICAL,B2,69,X,108,MM,TECHNO,2391","Convient pour les salons et d'autres événements, pour les cartes d'identités, les cartes de crédit ainsi que les cartes bancaires",/b/a/badge-administratif-vertical-b2-69-x-108-mm-techno-ref-2391.jpg,/b/a/badge-administratif-vertical-b2-69-x-108-mm-techno-ref-2391.jpg,/b/a/badge-administratif-vertical-b2-69-x-108-mm-techno-ref-2391.jpg,,,,,,,,1,,4,,,,,,,container2,,,"BADGE ADMINISTRATIF VERTICAL B2 69 X 108 MM ""TECHNO"" REF: 2391","BADGE ADMINISTRATIF VERTICAL B2 69 X 108 MM ""TECHNO"" REF: 2391","BADGE ADMINISTRATIF VERTICAL B2 69 X 108 MM ""TECHNO"" REF: 2391",,,CN,1,,,badge-administratif-vertical-b2-69-x-108-mm-techno-ref-2391,,,0,,,,,,,,,,0,/b/a/badge-administratif-vertical-b2-69-x-108-mm-techno-ref-2391.jpg,2,401,,,534,,,,,0,2391,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544,1140619233,simple,23,"2021-04-18 15:34:48","2026-01-21 14:28:10","2,3,8,27,29,891,892",Categories_exported_separately,9863.0000,1,1,2450.000000,,etiquettes-blanches-paquet-de-100-f-a4-27-techno-ref-5204,"ETIQUETTES BLANCHES PAQUET DE 100 F (A4 = 27) ""TECHNO"" REF: 5204",1,4,"ETIQUETTES BLANCHES PAQUET DE 100 F (A4 = 27) ""TECHNO"" REF: 5204",,"Etiquette autocolonte blanche.
  Qualité européenne slovène.
  S'adapte à toutes vos imprimantes jet d'encre et laser, photocopieur, … etc.
  Format A4, 27 étiquettes.","Que ce soit au bureau ou à la maison, ces étiquettes adhésives répondent à tous vos besoins d'étiquetage en archivage et en classement.",2450.000000,,,,,0.947000,,"ETIQUETTES BLANCHES PAQUET DE 100 F (A4 = 27) ""TECHNO"" REF: 5204","ETIQUETTES,BLANCHES,PAQUET,100,F,A4,27,TECHNO,5204","Que ce soit au bureau ou à la maison, ces étiquettes adhésives répondent à tous vos besoins d'étiquetage en archivage et en classement.",/e/t/etiquettes-blanches-paquet-de-100-f-a4-_-27--techno-ref-5204.jpg,/e/t/etiquettes-blanches-paquet-de-100-f-a4-_-27--techno-ref-5204.jpg,/e/t/etiquettes-blanches-paquet-de-100-f-a4-_-27--techno-ref-5204.jpg,,,,,,,,1,,4,,,,,,,container2,,,"ETIQUETTES BLANCHES PAQUET DE 100 F (A4 = 27) ""TECHNO"" REF: 5204","ETIQUETTES BLANCHES PAQUET DE 100 F (A4 = 27) ""TECHNO"" REF: 5204","ETIQUETTES BLANCHES PAQUET DE 100 F (A4 = 27) ""TECHNO"" REF: 5204",,,SI,1,,,etiquettes-blanches-paquet-de-100-f-a4-27-techno-ref-5204,,,0,,,,,,,,,,0,/e/t/etiquettes-blanches-paquet-de-100-f-a4-_-27--techno-ref-5204.jpg,2,401,,,535,,,,,0,5204,0,0,,,1,,,,,,,,,,,,,,,,,,,0,,,,0,,,0,1,0,0,,,,,,,,,,,
